biz_date,oil_dtd_spot,luowen_steel_future,gold_comex_future,csi300_index
2016-07-15,46.55 ,2510.00 ,1327.40 ,3276.28
2016-07-18,45.71 ,2414.00 ,1329.30 ,3262.02
2016-07-19,45.75 ,2307.00 ,1332.30 ,3248.23
2016-07-20,45.98 ,2303.00 ,1319.30 ,3237.61
2016-07-21,45.60 ,2371.00 ,1331.00 ,3252.52
2016-07-22,44.14 ,2326.00 ,1323.40 ,3225.16
2016-07-25,43.77 ,2342.00 ,1327.20 ,3230.89
2016-07-26,43.63 ,2346.00 ,1328.30 ,3269.59
2016-07-27,42.99 ,2409.00 ,1334.50 ,3218.24
2016-07-28,41.90 ,2477.00 ,1341.20 ,3221.14
2016-07-29,41.62 ,2433.00 ,1357.50 ,3203.93
2016-08-01,40.26 ,2493.00 ,1359.60 ,3176.81
2016-08-02,40.30 ,2501.00 ,1372.60 ,3189.05
2016-08-03,40.72 ,2494.00 ,1364.70 ,3193.51
2016-08-04,41.70 ,2451.00 ,1367.40 ,3201.29
2016-08-05,42.01 ,2526.00 ,1344.40 ,3205.11
2016-08-08,43.63 ,2583.00 ,1341.30 ,3234.18
2016-08-09,43.66 ,2587.00 ,1346.70 ,3256.98
2016-08-10,42.69 ,2587.00 ,1351.90 ,3243.34
2016-08-11,44.40 ,2570.00 ,1350.00 ,3233.36
2016-08-12,45.49 ,2575.00 ,1343.20 ,3294.23
2016-08-15,47.24 ,2550.00 ,1347.50 ,3393.42
2016-08-16,48.29 ,2642.00 ,1356.90 ,3378.25
2016-08-17,48.68 ,2571.00 ,1348.80 ,3373.05
2016-08-18,49.80 ,2544.00 ,1357.20 ,3364.49
2016-08-19,49.70 ,2540.00 ,1346.20 ,3365.02
2016-08-22,48.55 ,2572.00 ,1343.40 ,3336.79
2016-08-23,49.24 ,2597.00 ,1346.10 ,3341.83
2016-08-24,48.11 ,2590.00 ,1329.70 ,3329.86
2016-08-25,49.10 ,2547.00 ,1324.60 ,3308.97
2016-08-26,49.54 ,2533.00 ,1325.90 ,3307.09
2016-08-29,,2476.00 ,1327.10 ,3307.78
2016-08-30,47.68 ,2445.00 ,1316.50 ,3311.99
2016-08-31,46.27 ,2417.00 ,1311.40 ,3327.79
2016-09-01,44.90 ,2387.00 ,1317.10 ,3301.58
2016-09-02,45.84 ,2435.00 ,1326.70 ,3314.11
2016-09-05,46.80 ,2446.00 ,,3319.68
2016-09-06,46.21 ,2430.00 ,1354.00 ,3342.63
2016-09-07,46.80 ,2356.00 ,1349.20 ,3340.82
2016-09-08,49.30 ,2340.00 ,1341.60 ,3339.56
2016-09-09,48.30 ,2328.00 ,1334.50 ,3318.04
2016-09-12,47.91 ,2291.00 ,1325.60 ,3262.60
2016-09-13,46.57 ,2269.00 ,1323.70 ,3260.33
2016-09-14,45.94 ,2259.00 ,1326.10 ,3238.73
2016-09-15,46.30 ,,1326.10 ,
2016-09-16,45.81 ,,1318.00 ,
2016-09-19,46.57 ,2235.00 ,1317.80 ,3263.12
2016-09-20,45.64 ,2266.00 ,1318.20 ,3257.40
2016-09-21,46.55 ,2258.00 ,1331.40 ,3266.64
2016-09-22,47.30 ,2300.00 ,1344.70 ,3291.12
2016-09-23,46.86 ,2302.00 ,1341.70 ,3275.67
2016-09-26,46.61 ,2324.00 ,1344.10 ,3220.28
2016-09-27,44.89 ,2273.00 ,1330.40 ,3240.75
2016-09-28,45.20 ,2275.00 ,1323.70 ,3230.89
2016-09-29,48.40 ,2307.00 ,1326.00 ,3244.39
2016-09-30,,2258.00 ,1317.10 ,3253.28
2016-10-03,48.17 ,,1312.70 ,
2016-10-04,49.04 ,,1269.70 ,
2016-10-05,49.76 ,,1268.60 ,
2016-10-06,,,1253.00 ,
2016-10-07,50.30 ,,1251.90 ,
2016-10-10,51.37 ,2247.00 ,1260.40 ,3293.87
2016-10-11,50.46 ,2317.00 ,1255.90 ,3306.56
2016-10-12,,2335.00 ,1253.80 ,3300.01
2016-10-13,49.80 ,2342.00 ,1257.60 ,3302.65
2016-10-14,49.79 ,2387.00 ,1255.50 ,3305.85
2016-10-17,49.99 ,2434.00 ,1256.60 ,3277.88
2016-10-18,50.09 ,2421.00 ,1262.90 ,3321.33
2016-10-19,51.62 ,2471.00 ,1269.90 ,3316.24
2016-10-20,50.10 ,2479.00 ,1267.50 ,3318.60
2016-10-21,,2456.00 ,1267.70 ,3327.74
2016-10-24,49.56 ,2469.00 ,1263.70 ,3367.58
2016-10-25,49.08 ,2561.00 ,1273.60 ,3367.45
2016-10-26,48.91 ,2528.00 ,1266.60 ,3354.80
2016-10-27,49.20 ,2522.00 ,1269.50 ,3345.70
2016-10-28,48.92 ,2554.00 ,1276.80 ,3340.13
2016-10-31,46.62 ,2585.00 ,1273.10 ,3336.28
2016-11-01,45.98 ,2612.00 ,1288.00 ,3359.05
2016-11-02,44.18 ,2628.00 ,1308.20 ,3333.35
2016-11-03,44.00 ,2654.00 ,1303.30 ,3365.09
2016-11-04,43.11 ,2729.00 ,1304.50 ,3354.17
2016-11-07,43.14 ,2825.00 ,1279.40 ,3356.59
2016-11-08,43.74 ,2844.00 ,1274.50 ,3371.12
2016-11-09,43.76 ,2975.00 ,1273.50 ,3353.05
2016-11-10,43.80 ,2993.00 ,1266.40 ,3390.61
2016-11-11,42.46 ,3063.00 ,1224.30 ,3417.22
2016-11-14,41.91 ,2983.00 ,1221.70 ,3430.25
2016-11-15,44.41 ,2929.00 ,1224.50 ,3429.87
2016-11-16,45.11 ,2779.00 ,1223.90 ,3429.59
2016-11-17,44.60 ,2777.00 ,1216.90 ,3436.54
2016-11-18,44.44 ,2769.00 ,1208.70 ,3417.46
2016-11-21,47.07 ,2737.00 ,1209.80 ,3441.11
2016-11-22,47.08 ,2858.00 ,1211.20 ,3468.36
2016-11-23,47.53 ,2926.00 ,1189.30 ,3474.73
2016-11-24,47.70 ,2976.00 ,,3488.74
2016-11-25,46.36 ,3164.00 ,1181.00 ,3521.30
2016-11-28,47.69 ,3314.00 ,1193.80 ,3535.08
2016-11-29,45.79 ,3198.00 ,1190.80 ,3564.04
2016-11-30,49.08 ,3021.00 ,1173.90 ,3538.00
2016-12-01,52.40 ,3124.00 ,1169.40 ,3565.04
2016-12-02,52.52 ,3101.00 ,1177.80 ,3528.95
2016-12-05,53.45 ,3163.00 ,1176.50 ,3469.41
2016-12-06,52.38 ,3214.00 ,1170.10 ,3459.15
2016-12-07,51.90 ,3372.00 ,1177.50 ,3475.75
2016-12-08,52.00 ,3348.00 ,1172.40 ,3470.14
2016-12-09,52.44 ,3305.00 ,1161.90 ,3493.70
2016-12-12,54.28 ,3487.00 ,1165.80 ,3409.18
2016-12-13,54.08 ,3473.00 ,1159.00 ,3405.04
2016-12-14,53.65 ,3388.00 ,1163.70 ,3378.95
2016-12-15,52.20 ,3390.00 ,1129.80 ,3340.43
2016-12-16,53.93 ,3357.00 ,1137.40 ,3346.03
2016-12-19,54.11 ,3239.00 ,1142.70 ,3328.98
2016-12-20,55.06 ,3161.00 ,1133.60 ,3309.06
2016-12-21,54.13 ,3151.00 ,1133.20 ,3338.54
2016-12-22,54.20 ,3093.00 ,1130.70 ,3335.67
2016-12-23,53.64 ,3005.00 ,1133.60 ,3307.60
2016-12-26,,2903.00 ,,3322.40
2016-12-27,,2936.00 ,1138.80 ,3316.39
2016-12-28,55.41 ,3029.00 ,1140.90 ,3301.89
2016-12-29,55.30 ,2951.00 ,1158.10 ,3297.76
2016-12-30,54.94 ,2894.00 ,1151.70 ,3310.08
2017-01-03,54.86 ,2914.00 ,1162.00 ,3342.23
2017-01-04,54.48 ,2903.00 ,1165.30 ,3368.31
2017-01-05,54.80 ,2962.00 ,1181.30 ,3367.79
2017-01-06,,2942.00 ,1173.40 ,3347.67
2017-01-09,54.22 ,2974.00 ,1184.90 ,3363.90
2017-01-10,53.21 ,3114.00 ,1185.50 ,3358.27
2017-01-11,53.82 ,3166.00 ,1196.60 ,3334.50
2017-01-12,54.90 ,3222.00 ,1199.80 ,3317.62
2017-01-13,54.50 ,3197.00 ,1196.20 ,3319.91
2017-01-16,,3353.00 ,1202.60 ,3319.45
2017-01-17,54.77 ,3306.00 ,1212.90 ,3326.36
2017-01-18,,3282.00 ,1212.10 ,3339.37
2017-01-19,53.30 ,3252.00 ,1201.50 ,3329.29
2017-01-20,54.70 ,3244.00 ,1204.90 ,3354.89
2017-01-23,54.83 ,3177.00 ,1215.60 ,3364.08
2017-01-24,55.00 ,3287.00 ,1210.80 ,3364.45
2017-01-25,54.90 ,3292.00 ,1200.50 ,3375.90
2017-01-26,55.90 ,3348.00 ,1192.50 ,3387.96
2017-01-27,54.90 ,,1191.10 ,
2017-01-30,54.90 ,,1196.00 ,
2017-01-31,55.70 ,,1211.40 ,
2017-02-01,55.80 ,,1208.30 ,
2017-02-02,56.20 ,,1219.40 ,
2017-02-03,56.20 ,3173.00 ,1220.80 ,3364.49
2017-02-06,55.10 ,3092.00 ,1232.10 ,3373.21
2017-02-07,54.00 ,3141.00 ,1236.10 ,3365.68
2017-02-08,54.40 ,3210.00 ,1239.50 ,3383.29
2017-02-09,54.30 ,3238.00 ,1236.80 ,3396.29
2017-02-10,55.60 ,3317.00 ,1235.90 ,3413.49
2017-02-13,54.40 ,3417.00 ,1225.80 ,3436.28
2017-02-14,55.20 ,3415.00 ,1225.40 ,3435.80
2017-02-15,54.70 ,3419.00 ,1233.10 ,3421.71
2017-02-16,54.30 ,3436.00 ,1241.60 ,3440.93
2017-02-17,54.40 ,3464.00 ,1239.10 ,3421.44
2017-02-20,55.10 ,3528.00 ,,3471.39
2017-02-21,56.30 ,3598.00 ,1238.90 ,3482.82
2017-02-22,55.10 ,3538.00 ,1233.30 ,3489.76
2017-02-23,56.10 ,3509.00 ,1251.40 ,3473.32
2017-02-24,55.30 ,3432.00 ,1258.30 ,3473.85
2017-02-27,55.30 ,3601.00 ,1258.80 ,3446.22
2017-02-28,54.30 ,3556.00 ,1253.90 ,3452.81
2017-03-01,53.30 ,3527.00 ,1250.00 ,3458.44
2017-03-02,54.10 ,3562.00 ,1232.90 ,3435.10
2017-03-03,54.10 ,3499.00 ,1226.50 ,3427.86
2017-03-06,54.60 ,3493.00 ,1225.50 ,3446.48
2017-03-07,54.90 ,3479.00 ,1216.10 ,3453.96
2017-03-08,53.80 ,3451.00 ,1209.40 ,3448.73
2017-03-09,50.80 ,3378.00 ,1203.20 ,3426.94
2017-03-10,50.70 ,3406.00 ,1201.40 ,3427.89
2017-03-13,50.20 ,3490.00 ,1203.10 ,3458.10
2017-03-14,49.20 ,3579.00 ,1202.60 ,3456.69
2017-03-15,50.50 ,3650.00 ,1200.70 ,3463.64
2017-03-16,50.50 ,3614.00 ,1227.10 ,3481.51
2017-03-17,50.70 ,3584.00 ,1230.20 ,3445.81
2017-03-20,50.70 ,3604.00 ,1234.00 ,3449.61
2017-03-21,50.20 ,3510.00 ,1246.50 ,3466.35
2017-03-22,49.60 ,3153.00 ,1249.70 ,3450.05
2017-03-23,,3158.00 ,1250.10 ,3461.98
2017-03-24,50.00 ,3148.00 ,1251.70 ,3489.60
2017-03-27,50.00 ,3039.00 ,1258.80 ,3478.04
2017-03-28,50.80 ,3075.00 ,1258.80 ,3469.81
2017-03-29,51.40 ,3143.00 ,1256.80 ,3465.19
2017-03-30,52.20 ,3148.00 ,1248.00 ,3436.76
2017-03-31,51.90 ,3156.00 ,1251.20 ,3456.05
2017-04-03,52.10 ,,1254.00 ,
2017-04-04,53.20 ,,1258.40 ,
2017-04-05,53.50 ,3238.00 ,1248.50 ,3503.89
2017-04-06,53.60 ,3181.00 ,1253.30 ,3514.05
2017-04-07,54.10 ,3037.00 ,1257.30 ,3517.46
2017-04-10,55.00 ,3013.00 ,1253.90 ,3505.14
2017-04-11,54.70 ,3001.00 ,1274.20 ,3517.33
2017-04-12,54.80 ,2911.00 ,1278.10 ,3509.44
2017-04-13,54.90 ,2935.00 ,1288.50 ,3514.57
2017-04-14,,2944.00 ,,3486.50
2017-04-17,,2910.00 ,1291.90 ,3479.94
2017-04-18,53.50 ,2850.00 ,1294.10 ,3462.74
2017-04-19,52.90 ,2845.00 ,1283.40 ,3445.88
2017-04-20,51.40 ,2832.00 ,1283.80 ,3461.55
2017-04-21,50.50 ,2933.00 ,1289.10 ,3466.79
2017-04-24,50.20 ,2883.00 ,1277.50 ,3431.26
2017-04-25,50.40 ,2937.00 ,1267.20 ,3440.97
2017-04-26,51.00 ,2992.00 ,1264.20 ,3445.18
2017-04-27,49.50 ,2988.00 ,1265.90 ,3446.72
2017-04-28,50.40 ,3080.00 ,1268.30 ,3439.75
2017-05-01,,,1255.50 ,
2017-05-02,49.70 ,3133.00 ,1257.00 ,3426.58
2017-05-03,48.90 ,3120.00 ,1248.50 ,3413.13
2017-05-04,47.50 ,2976.00 ,1228.60 ,3404.39
2017-05-05,47.70 ,2929.00 ,1226.90 ,3382.55
2017-05-08,47.10 ,2989.00 ,1227.10 ,3358.81
2017-05-09,47.40 ,3002.00 ,1216.10 ,3352.53
2017-05-10,48.80 ,3061.00 ,1218.90 ,3337.70
2017-05-11,49.70 ,3012.00 ,1224.20 ,3356.65
2017-05-12,49.50 ,2984.00 ,1227.70 ,3385.38
2017-05-15,51.40 ,3002.00 ,1230.00 ,3399.19
2017-05-16,51.20 ,2986.00 ,1236.40 ,3428.65
2017-05-17,51.60 ,3087.00 ,1258.70 ,3409.97
2017-05-18,51.80 ,3121.00 ,1252.80 ,3398.11
2017-05-19,52.80 ,3220.00 ,1253.60 ,3403.85
2017-05-22,53.40 ,3345.00 ,1261.40 ,3411.24
2017-05-23,53.40 ,3312.00 ,1255.50 ,3424.19
2017-05-24,53.50 ,3246.00 ,1253.10 ,3424.17
2017-05-25,52.60 ,3256.00 ,1259.80 ,3485.66
2017-05-26,51.20 ,3206.00 ,1271.40 ,3480.43
2017-05-29,,,1270.40 ,
2017-05-30,50.60 ,,1265.70 ,
2017-05-31,49.30 ,3181.00 ,1275.40 ,3492.88
2017-06-01,50.10 ,3095.00 ,1270.10 ,3497.74
2017-06-02,48.90 ,3049.00 ,1280.20 ,3486.51
2017-06-05,48.00 ,2969.00 ,1282.70 ,3468.75
2017-06-06,48.20 ,2955.00 ,1297.50 ,3492.88
2017-06-07,47.20 ,2956.00 ,1293.20 ,3533.87
2017-06-08,,2976.00 ,1279.50 ,3560.98
2017-06-09,47.00 ,2998.00 ,1271.40 ,3576.17
2017-06-12,47.40 ,3027.00 ,1268.90 ,3574.39
2017-06-13,46.80 ,2985.00 ,1268.60 ,3582.27
2017-06-14,45.60 ,3017.00 ,1275.90 ,3535.30
2017-06-15,45.80 ,3088.00 ,1254.60 ,3528.79
2017-06-16,46.00 ,3115.00 ,1256.50 ,3518.76
2017-06-19,46.10 ,3148.00 ,1246.70 ,3553.67
2017-06-20,44.30 ,3112.00 ,1243.50 ,3546.49
2017-06-21,44.60 ,3055.00 ,1245.80 ,3587.96
2017-06-22,44.70 ,3081.00 ,1249.40 ,3590.34
2017-06-23,44.50 ,3066.00 ,1256.40 ,3622.88
2017-06-26,44.60 ,3121.00 ,1246.40 ,3668.09
2017-06-27,46.20 ,3181.00 ,1246.90 ,3674.72
2017-06-28,46.50 ,3266.00 ,1249.10 ,3646.17
2017-06-29,47.10 ,3300.00 ,1245.80 ,3668.83
2017-06-30,47.40 ,3311.00 ,1242.30 ,3666.80
2017-07-03,49.00 ,3380.00 ,1219.20 ,3650.85
2017-07-04,49.30 ,3380.00 ,1219.20 ,3619.98
2017-07-05,47.60 ,3427.00 ,1221.70 ,3659.68
2017-07-06,48.60 ,3387.00 ,1223.30 ,3660.10
2017-07-07,46.50 ,3389.00 ,1209.70 ,3655.93
2017-07-10,46.80 ,3444.00 ,1213.20 ,3653.69
2017-07-11,46.50 ,3538.00 ,1214.70 ,3670.81
2017-07-12,47.00 ,3585.00 ,1219.10 ,3658.82
2017-07-13,47.90 ,3616.00 ,1217.30 ,3686.92
2017-07-14,48.00 ,3560.00 ,1227.50 ,3703.09
2017-07-17,48.00 ,3633.00 ,1233.70 ,3663.56
2017-07-18,47.80 ,3606.00 ,1241.90 ,3667.18
2017-07-19,48.60 ,3661.00 ,1242.00 ,3729.75
2017-07-20,48.70 ,3564.00 ,1245.50 ,3747.88
2017-07-21,47.90 ,3509.00 ,1261.00 ,3728.60
2017-07-24,48.00 ,3504.00 ,1260.70 ,3743.47
2017-07-25,49.40 ,3558.00 ,1258.50 ,3719.56
2017-07-26,50.10 ,3588.00 ,1255.60 ,3705.39
2017-07-27,50.70 ,3548.00 ,1266.50 ,3712.19
2017-07-28,51.70 ,3561.00 ,1275.30 ,3721.89
2017-07-31,51.80 ,3694.00 ,1273.40 ,3737.87
2017-08-01,50.90 ,3711.00 ,1279.40 ,3770.38
2017-08-02,52.20 ,3732.00 ,1278.40 ,3760.85
2017-08-03,52.90 ,3762.00 ,1274.40 ,3727.83
2017-08-04,52.50 ,3854.00 ,1264.60 ,3707.58
2017-08-07,51.50 ,3946.00 ,1264.70 ,3726.79
2017-08-08,52.10 ,3906.00 ,1262.60 ,3732.21
2017-08-09,52.00 ,3946.00 ,1279.30 ,3731.04
2017-08-10,52.40 ,3977.00 ,1290.10 ,3715.92
2017-08-11,51.50 ,3891.00 ,1294.00 ,3647.35
2017-08-14,51.20 ,3838.00 ,1290.40 ,3694.68
2017-08-15,49.80 ,3730.00 ,1279.70 ,3706.06
2017-08-16,50.30 ,3723.00 ,1282.90 ,3701.42
2017-08-17,50.10 ,3816.00 ,1292.40 ,3721.28
2017-08-18,,3831.00 ,1291.60 ,3724.67
2017-08-21,51.60 ,3956.00 ,1296.70 ,3740.99
2017-08-22,51.90 ,3921.00 ,1291.00 ,3752.30
2017-08-23,52.10 ,3766.00 ,1294.70 ,3756.09
2017-08-24,51.90 ,3843.00 ,1292.00 ,3734.65
2017-08-25,52.10 ,3948.00 ,1297.90 ,3795.75
2017-08-28,,3866.00 ,1315.30 ,3842.71
2017-08-29,51.80 ,3892.00 ,1318.90 ,3834.54
2017-08-30,51.90 ,3849.00 ,1314.10 ,3834.30
2017-08-31,52.70 ,3857.00 ,1322.20 ,3822.09
2017-09-01,53.00 ,4017.00 ,1330.40 ,3830.54
2017-09-04,52.70 ,4099.00 ,1340.70 ,3845.62
2017-09-05,53.80 ,4093.00 ,1344.50 ,3857.05
2017-09-06,54.70 ,4040.00 ,1339.00 ,3849.45
2017-09-07,54.00 ,3978.00 ,1350.30 ,3829.87
2017-09-08,54.40 ,3960.00 ,1351.20 ,3825.99
2017-09-11,54.00 ,3906.00 ,1335.70 ,3825.65
2017-09-12,55.00 ,3919.00 ,1332.70 ,3837.93
2017-09-13,55.90 ,3945.00 ,1328.00 ,3842.61
2017-09-14,56.70 ,3877.00 ,1329.30 ,3829.96
2017-09-15,56.60 ,3817.00 ,1325.20 ,3831.30
2017-09-18,55.40 ,3791.00 ,1310.80 ,3843.14
2017-09-19,56.10 ,3785.00 ,1310.60 ,3832.12
2017-09-20,57.00 ,3759.00 ,1316.40 ,3842.44
2017-09-21,57.20 ,3704.00 ,1294.80 ,3837.82
2017-09-22,57.70 ,3582.00 ,1297.50 ,3837.73
2017-09-25,59.30 ,3588.00 ,1311.50 ,3817.79
2017-09-26,59.20 ,3620.00 ,1301.70 ,3820.78
2017-09-27,58.80 ,3652.00 ,1287.80 ,3821.20
2017-09-28,58.40 ,3608.00 ,1288.70 ,3822.54
2017-09-29,57.20 ,3630.00 ,1284.80 ,3836.50
2017-10-02,55.80 ,,1275.80 ,
2017-10-03,56.30 ,,1274.60 ,
2017-10-04,56.20 ,,1276.80 ,
2017-10-05,57.20 ,,1273.20 ,
2017-10-06,55.20 ,,1274.90 ,
2017-10-09,55.40 ,3732.00 ,1285.00 ,3882.21
2017-10-10,56.50 ,3588.00 ,1293.80 ,3889.86
2017-10-11,55.80 ,3577.00 ,1288.90 ,3902.69
2017-10-12,55.30 ,3597.00 ,1296.50 ,3912.95
2017-10-13,56.50 ,3738.00 ,1304.60 ,3921.00
2017-10-16,57.50 ,3798.00 ,1303.00 ,3913.45
2017-10-17,57.30 ,3762.00 ,1286.20 ,3913.07
2017-10-18,57.70 ,3730.00 ,1283.00 ,3944.16
2017-10-19,57.50 ,3609.00 ,1290.00 ,3931.25
2017-10-20,57.60 ,3700.00 ,1280.50 ,3926.85
2017-10-23,57.70 ,3702.00 ,1280.90 ,3930.80
2017-10-24,57.80 ,3743.00 ,1278.30 ,3959.40
2017-10-25,52.90 ,3740.00 ,1279.00 ,3976.95
2017-10-26,58.80 ,3661.00 ,1269.60 ,3993.58
2017-10-27,60.30 ,3609.00 ,1271.80 ,4021.97
2017-10-30,60.40 ,3592.00 ,1277.70 ,4009.72
2017-10-31,60.90 ,3610.00 ,1270.50 ,4006.72
2017-11-01,60.90 ,3617.00 ,1277.30 ,3996.62
2017-11-02,60.50 ,3644.00 ,1278.10 ,3997.13
2017-11-03,61.30 ,3626.00 ,1269.20 ,3992.70
2017-11-06,64.10 ,3709.00 ,1281.60 ,4020.89
2017-11-07,64.00 ,3706.00 ,1275.80 ,4054.25
2017-11-08,64.00 ,3738.00 ,1283.70 ,4048.01
2017-11-09,64.50 ,3785.00 ,1287.50 ,4075.90
2017-11-10,64.20 ,3780.00 ,1274.20 ,4111.91
2017-11-13,63.00 ,3778.00 ,1278.90 ,4128.07
2017-11-14,61.00 ,3802.00 ,1282.90 ,4099.35
2017-11-15,61.30 ,3702.00 ,1277.70 ,4073.67
2017-11-16,61.10 ,3694.00 ,1278.20 ,4105.01
2017-11-17,61.90 ,3644.00 ,1296.50 ,4120.85
2017-11-20,61.40 ,3672.00 ,1275.30 ,4143.83
2017-11-21,62.00 ,3749.00 ,1281.70 ,4217.70
2017-11-22,62.60 ,3796.00 ,1292.20 ,4227.57
2017-11-23,62.90 ,3831.00 ,1296.80 ,4102.40
2017-11-24,63.40 ,3805.00 ,1291.80 ,4104.20
2017-11-27,63.20 ,3855.00 ,1298.90 ,4049.95
2017-11-28,63.70 ,3865.00 ,1299.20 ,4055.82
2017-11-29,63.30 ,3913.00 ,1286.20 ,4053.75
2017-11-30,63.20 ,4010.00 ,1276.70 ,4006.10
2017-12-01,64.50 ,3967.00 ,1282.30 ,3998.14
2017-12-04,63.40 ,4069.00 ,1277.70 ,4018.86
2017-12-05,63.30 ,4046.00 ,1264.90 ,4040.17
2017-12-06,62.10 ,3932.00 ,1266.10 ,4015.82
2017-12-07,62.60 ,3862.00 ,1253.10 ,3971.06
2017-12-08,64.00 ,3865.00 ,1248.40 ,4003.38
2017-12-11,65.20 ,3923.00 ,1246.90 ,4069.50
2017-12-12,64.70 ,3923.00 ,1241.70 ,4016.02
2017-12-13,63.30 ,3847.00 ,1248.60 ,4050.09
2017-12-14,63.60 ,3811.00 ,1257.10 ,4026.15
2017-12-15,63.70 ,3814.00 ,1257.50 ,3980.86
2017-12-18,63.80 ,3858.00 ,1265.50 ,3985.29
2017-12-19,63.40 ,3811.00 ,1264.20 ,4035.33
2017-12-20,64.40 ,3805.00 ,1269.60 ,4030.49
2017-12-21,64.50 ,3837.00 ,1270.60 ,4067.85
2017-12-22,64.30 ,3930.00 ,1278.80 ,4054.60
2017-12-25,,3837.00 ,,4041.54
2017-12-26,,3809.00 ,1287.50 ,4053.62
2017-12-27,66.10 ,3807.00 ,1291.40 ,3991.21
2017-12-28,66.10 ,3764.00 ,1297.20 ,4018.90
2017-12-29,66.50 ,3798.00 ,1309.30 ,4030.85
2018-01-02,66.60 ,3842.00 ,1316.10 ,4087.40
2018-01-03,68.10 ,3839.00 ,1318.50 ,4111.39
2018-01-04,68.70 ,3812.00 ,1321.60 ,4128.81
2018-01-05,68.20 ,3784.00 ,1322.30 ,4138.75
2018-01-08,68.30 ,3767.00 ,1320.40 ,4160.16
2018-01-09,69.10 ,3820.00 ,1313.70 ,4189.30
2018-01-10,69.90 ,3840.00 ,1319.30 ,4207.81
2018-01-11,70.70 ,3844.00 ,1322.50 ,4205.59
2018-01-12,69.90 ,3797.00 ,1334.90 ,4225.00
2018-01-15,70.50 ,3785.00 ,,4225.24
2018-01-16,69.70 ,3816.00 ,1337.10 ,4258.47
2018-01-17,69.40 ,3821.00 ,1339.20 ,4248.12
2018-01-18,69.50 ,3846.00 ,1327.20 ,4271.42
2018-01-19,68.60 ,3887.00 ,1333.10 ,4285.40
2018-01-22,69.50 ,3932.00 ,1331.90 ,4336.60
2018-01-23,70.00 ,3901.00 ,1336.70 ,4382.61
2018-01-24,69.90 ,3931.00 ,1361.40 ,4389.89
2018-01-25,70.60 ,3965.00 ,1368.00 ,4365.08
2018-01-26,70.00 ,3941.00 ,1357.20 ,4381.30
2018-01-29,68.60 ,3945.00 ,1345.10 ,4302.02
2018-01-30,68.00 ,3918.00 ,1340.00 ,4256.10
2018-01-31,68.10 ,3906.00 ,1343.10 ,4275.90
2018-02-01,68.50 ,3945.00 ,1347.90 ,4245.90
2018-02-02,67.60 ,3955.00 ,1337.30 ,4271.23
2018-02-05,67.90 ,3947.00 ,1336.50 ,4274.15
2018-02-06,66.70 ,3946.00 ,1329.50 ,4148.89
2018-02-07,65.70 ,3945.00 ,1314.60 ,4050.50
2018-02-08,64.10 ,3934.00 ,1319.00 ,4012.05
2018-02-09,63.00 ,3905.00 ,1315.70 ,3840.65
2018-02-12,62.40 ,3913.00 ,1326.40 ,3890.10
2018-02-13,61.50 ,3923.00 ,1330.40 ,3935.63
2018-02-14,62.50 ,3937.00 ,1358.00 ,3966.96
2018-02-15,63.00 ,,1355.30 ,
2018-02-16,64.10 ,,1356.20 ,
2018-02-19,64.90 ,,,
2018-02-20,64.30 ,,1331.20 ,
2018-02-21,64.80 ,,1332.10 ,
2018-02-22,65.90 ,3880.00 ,1332.70 ,4052.73
2018-02-23,66.40 ,3908.00 ,1330.30 ,4071.09
2018-02-26,67.60 ,4017.00 ,1332.80 ,4118.42
2018-02-27,67.20 ,4013.00 ,1318.60 ,4058.98
2018-02-28,65.70 ,4017.00 ,1317.90 ,4023.64
2018-03-01,64.10 ,4038.00 ,1305.20 ,4049.09
2018-03-02,,4006.00 ,1323.40 ,4016.46
2018-03-05,65.90 ,3970.00 ,1319.90 ,4018.10
2018-03-06,65.60 ,3964.00 ,1335.20 ,4066.56
2018-03-07,65.30 ,3930.00 ,1327.60 ,4036.65
2018-03-08,64.00 ,3841.00 ,1321.70 ,4077.60
2018-03-09,65.30 ,3725.00 ,1324.00 ,4108.87
2018-03-12,64.40 ,3717.00 ,1320.80 ,4127.67
2018-03-13,64.10 ,3709.00 ,1327.10 ,4091.25
2018-03-14,63.50 ,3708.00 ,1325.60 ,4073.34
2018-03-15,63.70 ,3746.00 ,1317.80 ,4096.16
2018-03-16,64.60 ,3740.00 ,1312.30 ,4056.42
2018-03-19,65.00 ,3661.00 ,1317.80 ,4074.25
2018-03-20,66.10 ,3632.00 ,1311.90 ,4077.70
2018-03-21,68.30 ,3639.00 ,1321.50 ,4061.05
2018-03-22,68.20 ,3623.00 ,1333.20 ,4020.35
2018-03-23,69.00 ,3414.00 ,1355.70 ,3904.94
2018-03-26,68.70 ,3364.00 ,1360.90 ,3879.89
2018-03-27,68.60 ,3225.00 ,1347.90 ,3913.27
2018-03-28,68.10 ,3233.00 ,1330.00 ,3842.72
2018-03-29,67.30 ,3260.00 ,1327.30 ,3894.05
2018-03-30,,3334.00 ,,3898.50
2018-04-02,,3370.00 ,1346.90 ,3886.92
2018-04-03,67.00 ,3353.00 ,1337.30 ,3862.48
2018-04-04,66.50 ,3342.00 ,1340.20 ,3854.86
2018-04-05,67.20 ,,1328.50 ,
2018-04-06,66.50 ,,1336.10 ,
2018-04-09,67.90 ,3362.00 ,1340.10 ,3852.93
